Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0351,621814547189458.4,46797.76678721456,3.6820436935201005e+40,1380248876736.9033,625115.1960956908,6.084574737769002e+42
0352,450808684738713.25,46797.76678721456,6.010194205167617e+40,3288990606564.976,604314.1632126757,5.28591681382408e+42
0353,642137064614263.0,44308.126953854226,3.2583816438950786e+40,2096653133691.913,527805.1684035911,2.437616563499928e+42
0354,480757418884944.3,46797.76678721456,6.722738287974234e+40,3507489292637.443,625115.1960956908,4.6719182905983564e+42
0355,359935142432174.0,45535.93517173839,3.2638250282444826e+39,3084103273751.8486,604314.1632126757,5.781953423217205e+42
0356,583078673689622.1,44308.126953854226,3.9591149389615673e+40,1520050384515.9585,740366.0134130177,1.8590238471496006e+42
0357,642137064614263.0,45535.93517173839,9.755185043779576e+39,879875767023.7208,715729.9497136263,4.315554710042971e+41
0358,621814547189458.4,46797.76678721456,1.0766083047744921e+41,493194096678.63446,625115.1960956908,1.673641076763807e+42
0359,707177313041143.1,44308.126953854226,1.2806028863013577e+41,879875767023.7208,476850.00108219223,1.3357243243751287e+42
0360,529451979097141.0,48094.56461168163,7.158858966828905e+40,2235940839149.9287,715729.9497136263,4.027322293397258e+42
0361,642137064614263.0,44308.126953854226,1.3833272246838153e+41,879875767023.7208,715729.9497136263,2.579566793442517e+42
0362,465542285604540.44,44308.126953854226,8.268941878534824e+40,4119368615813.722,527805.1684035911,7.611622605641197e+41
0363,583078673689622.1,48094.56461168163,6.090703394628212e+40,1425359001572.086,510242.17724234634,1.919812043041202e+41
0364,465542285604540.44,46797.76678721456,6.234083030656552e+39,3288990606564.976,646632.2190966592,8.169384362486571e+42
0365,621814547189458.4,46797.76678721456,3.463703804071642e+40,1067142752446.2457,646632.2190966592,1.1681030187251525e+42
0366,480757418884944.3,48094.56461168163,1.5784920507829064e+40,3288990606564.976,604314.1632126757,2.6156379388820367e+42
0367,564625251267719.1,48094.56461168163,8.01285825837638e+40,1380248876736.9033,564765.5608154068,1.1781147237355768e+42
0368,564625251267719.1,49427.297582481406,8.612991816904486e+40,1294266414394.6626,604314.1632126757,7.460446839317923e+41
0369,546755847460193.56,49427.297582481406,5.44653558016218e+40,1033369546729.8458,792211.3154718872,4.337324715384001e+41
0370,422725603917276.94,45535.93517173839,6.199867051104727e+40,3084103273751.8486,604314.1632126757,9.220969109435239e+42
0371,512695747968727.56,46797.76678721456,4.3637397885878485e+40,2625999326339.922,668889.877234506,5.746077864497549e+42
0372,396391955737937.4,49427.297582481406,4.963433840410224e+40,5681974232668.811,510242.17724234634,6.940120766298398e+41
0373,546755847460193.56,46797.76678721456,2.2208127319804777e+40,1903820532637.6072,765850.0724140495,3.099146224010877e+42
0374,480757418884944.3,46797.76678721456,4.281306844964125e+40,1425359001572.086,792211.3154718872,2.3156446164222405e+43
0375,564625251267719.1,46797.76678721456,6.753516847257834e+40,1253305141158.283,765850.0724140495,1.9539291623339337e+42
0376,564625251267719.1,49427.297582481406,7.688398392971694e+40,598162292388.3627,691913.6638317006,2.2590320198013782e+42
0377,546755847460193.56,46797.76678721456,4.260664290047035e+40,2800453276219.6113,691913.6638317006,3.095403253874101e+42
0378,707177313041143.1,46797.76678721456,1.492175201269967e+41,1033369546729.8458,691913.6638317006,6.8841423413544924e+41
0379,564625251267719.1,48094.56461168163,4.557382851670745e+40,2800453276219.6113,604314.1632126757,8.519740005246787e+42
